视频标题,视频ID,keyword,video_href,video_list_urls,author,date
蚂蚁腾讯被重罚，互金接下来怎么发展,BV1qF411X7m1,蚂蚁被罚,https://www.bilibili.com/video/BV1qF411X7m1/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,金融相声陈杰森,2023-7-10
蚂蚁被罚了70亿，为什么大平台都去做放贷了？让我想到赚钱的几个层级，如何突破到下一个层级？#商业思维,BV1th4y1E7Zk,蚂蚁被罚,https://www.bilibili.com/video/BV1th4y1E7Zk/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,财大华,2023-7-10
蚂蚁为何被罚71亿,BV1ma4y1F7XA,蚂蚁被罚,https://www.bilibili.com/video/BV1ma4y1F7XA/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,硬核之路,2023-7-9
蚂蚁集团被罚70亿元的通报一出来，网友瞬间分成五类人，看看你属于哪一类！,BV12k4y1P7fN,蚂蚁被罚,https://www.bilibili.com/video/BV12k4y1P7fN/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,职场乌鸦嘴,2023-7-11
蚂蚁集团回应被罚71.23亿元：诚恳接受、坚决服从,BV1tF411X73K,蚂蚁被罚,https://www.bilibili.com/video/BV1tF411X73K/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,椒点视频官方,2023-7-7
上市有望？蚂蚁被罚71.23亿为何说是利好，别把国家罚单想简单了,BV15g4y1w7o8,蚂蚁被罚,https://www.bilibili.com/video/BV15g4y1w7o8/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,凡桃俗李叔,2023-7-8
为什么蚂蚁集团支付宝被罚71.23亿？chatgpt有何见解？,BV1YW4y1f7eo,蚂蚁被罚,https://www.bilibili.com/video/BV1YW4y1f7eo/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,chat传话筒,2023-7-8
蚂蚁集团回应被罚，接受服从。,BV1fg4y1c7xR,蚂蚁被罚,https://www.bilibili.com/video/BV1fg4y1c7xR/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,break_--,2023-7-7
突发！蚂蚁被罚71.23亿元，腾讯财付通罚没30亿，马云现身巴基斯坦,BV1PV411T7JM,蚂蚁被罚,https://www.bilibili.com/video/BV1PV411T7JM/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,孔老头苏老头,2023-7-8
&quot;历史最大罚单”蚂蚁和企鹅两大巨头被罚上百亿。咋又挨打了呢？,BV1Lg4y1w7XJ,蚂蚁被罚,https://www.bilibili.com/video/BV1Lg4y1w7XJ/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,牛人趣事馆,2023-7-8
蚂蚁、腾讯为什么又被罚了！,BV1414y1R7oF,蚂蚁被罚,https://www.bilibili.com/video/BV1414y1R7oF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,点火柴的小男孩,2023-7-7
天降正义！蚂蚁集团及旗下机构被罚71.23亿元！,BV1HF411X7pW,蚂蚁被罚,https://www.bilibili.com/video/BV1HF411X7pW/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=4&o=72,笑脸麦客11,2023-7-7
蚂蚁集团被罚70亿你怎么看 #法律,BV1og4y1c7ut,蚂蚁被罚,https://www.bilibili.com/video/BV1og4y1c7ut/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,上海李军学律师,2023-7-10
71亿罚单靴子落地，这些年蚂蚁背负了多少争议？,BV1TP411k7Ee,蚂蚁被罚,https://www.bilibili.com/video/BV1TP411k7Ee/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,薛定谔观察,2023-7-14
蚂蚁集团被罚71.23 亿，CEO井贤栋被谈,BV1uu411j79f,蚂蚁被罚,https://www.bilibili.com/video/BV1uu411j79f/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,网红店打造,2023-7-7
蚂蚁集团回应被罚71.23亿元：诚恳接受、坚决服从,BV1CW4y1f7wW,蚂蚁被罚,https://www.bilibili.com/video/BV1CW4y1f7wW/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,滇宣小象,2023-7-8
蚂蚁被罚71亿，靴子落地了吗。,BV1mj411o7qG,蚂蚁被罚,https://www.bilibili.com/video/BV1mj411o7qG/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,蒙面聊财富,2023-7-8
蚂蚁集团被罚钱后,BV1GN411m7GK,蚂蚁被罚,https://www.bilibili.com/video/BV1GN411m7GK/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,小城故事多了,2023-7-8
靴子落地，被罚71.23亿,BV1r94y1q7Cy,蚂蚁被罚,https://www.bilibili.com/video/BV1r94y1q7Cy/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,大汉庄稼人,2023-7-8
蚂蚁集团及旗下机构被罚71.23亿8.6万元，“相互宝”业务关停,BV1Gh4y1E7fz,蚂蚁被罚,https://www.bilibili.com/video/BV1Gh4y1E7fz/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,观云听歌爱剪辑,2023-7-9
71.23亿元！蚂蚁集团及旗下机构被罚,BV19m4y177kR,蚂蚁被罚,https://www.bilibili.com/video/BV19m4y177kR/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,opan163,2023-7-7
在被罚款71.23亿（支付宝被罚30亿）后蚂蚁集团未来发展可能性如何？,BV14k4y1P74j,蚂蚁被罚,https://www.bilibili.com/video/BV14k4y1P74j/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,月亮塔罗师,2023-7-8
靴子落地，蚂蚁集团被罚71亿,BV1Xu4y1U7z8,蚂蚁被罚,https://www.bilibili.com/video/BV1Xu4y1U7z8/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,华龙证券官方账号,2023-7-14
据人民日报7月7日消息，蚂蚁集团及旗下机构被罚71亿元,BV19u411L7cK,蚂蚁被罚,https://www.bilibili.com/video/BV19u411L7cK/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,深蓝之星空,2023-7-7
蚂蚁 企鹅 被开巨额罚单,BV1Qj411o7w5,蚂蚁被罚,https://www.bilibili.com/video/BV1Qj411o7w5/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=5&o=96,人间清醒的Alex,2023-7-8
蚂蚁被罚71亿！,BV1394y1B7Dp,蚂蚁被罚,https://www.bilibili.com/video/BV1394y1B7Dp/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,财经大石话,2023-7-11
蚂蚁又被罚了！数额高达71.23亿，重罚背后释放什么信号？,BV19m4y1779F,蚂蚁被罚,https://www.bilibili.com/video/BV19m4y1779F/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,小忘秋,2023-7-9
腾讯被罚30亿！马化腾：没影响！完全没影响！,BV1YX4y1e7vb,蚂蚁被罚,https://www.bilibili.com/video/BV1YX4y1e7vb/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,biubiu观点,2023-7-8
蚂蚁被罚71亿,BV1qP411C7PF,蚂蚁被罚,https://www.bilibili.com/video/BV1qP411C7PF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,新入职的客户经理,2023-7-8
蚂蚁集团被罚没71.23亿元,BV19a4y1F7ab,蚂蚁被罚,https://www.bilibili.com/video/BV19a4y1F7ab/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,新视界金融,2023-7-7
蚂蚁集团及旗下机构，被罚71.23亿元！,BV1hW4y1f7nq,蚂蚁被罚,https://www.bilibili.com/video/BV1hW4y1f7nq/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,北京日报,2023-7-7
蚂蚁集团被罚巨款的底层逻辑,BV1dz4y1E7g4,蚂蚁被罚,https://www.bilibili.com/video/BV1dz4y1E7g4/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,杨孟川剑与如来,2023-7-9
蚂蚁集团被罚之后马上启动回购，准备是上市的前奏？,BV1Um4y177j8,蚂蚁被罚,https://www.bilibili.com/video/BV1Um4y177j8/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,东东爱吃刀削面,2023-7-8
蚂蚁集团被罚71.23亿元，宣称诚恳接受,BV1yW4y1f7py,蚂蚁被罚,https://www.bilibili.com/video/BV1yW4y1f7py/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,法眼聚焦,2023-7-7
[71.23亿罚单] 蚂蚁集团被罚款背后，我们该如何看待？,BV1qX4y1H7gT,蚂蚁被罚,https://www.bilibili.com/video/BV1qX4y1H7gT/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,小非大是,2023-7-7
蚂蚁集团遭罚71.23亿，监管部门重拳出击！,BV1Xs4y167EA,蚂蚁被罚,https://www.bilibili.com/video/BV1Xs4y167EA/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,369娱说,2023-7-8
媒体报道有失偏颇！蚂蚁集团被罚71.23亿元，财付通被罚29.93亿元！,BV1RX4y1H7xs,蚂蚁被罚,https://www.bilibili.com/video/BV1RX4y1H7xs/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,忆往即是若梦,2023-7-8
蚂蚁腾讯被罚百亿,BV1BN411m7uP,蚂蚁被罚,https://www.bilibili.com/video/BV1BN411m7uP/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=6&o=120,灵嗅世界,2023-7-8
蚂蚁集团被罚款71.23亿，成功上岸了，新官上任三把火，下一把又会烧向何方？,BV1mz4y1E7NF,蚂蚁被罚,https://www.bilibili.com/video/BV1mz4y1E7NF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,御姐说财经,2023-7-8
马云蚂蚁集团被罚71.23亿美蚂蚁集团被罚71.23亿元,BV1Mz4y1J7Vx,蚂蚁被罚,https://www.bilibili.com/video/BV1Mz4y1J7Vx/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,李玟COCO永远的神,2023-7-7
蚂蚁集团为何被罚71亿元？原因一点也不冤！,BV11h4y1Z7iU,蚂蚁被罚,https://www.bilibili.com/video/BV11h4y1Z7iU/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,矮小蛋爱吃大西瓜,2023-7-11
进入话题蚂蚁集团被罚款71.23亿,BV11X4y1H78F,蚂蚁被罚,https://www.bilibili.com/video/BV11X4y1H78F/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,不想取名字bibi,2023-7-8
靴子落地！蚂蚁集团被罚71.23亿元，终于可以开始重启上市之路了！,BV1FX4y1p7Lc,蚂蚁被罚,https://www.bilibili.com/video/BV1FX4y1p7Lc/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,网易科技频道,2023-7-7
蚂蚁集团及旗下机构被罚71.23亿元。,BV1GM4y1j7Js,蚂蚁被罚,https://www.bilibili.com/video/BV1GM4y1j7Js/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,魔妹吖,2023-7-9
从蚂蚁集团、财付通两者被罚超百亿，看软件定制开发中的“合规性”,BV1kP411C7GV,蚂蚁被罚,https://www.bilibili.com/video/BV1kP411C7GV/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,alphaair,2023-7-9
被罚没71.23亿！蚂蚁集团怎么了？,BV1iN411m756,蚂蚁被罚,https://www.bilibili.com/video/BV1iN411m756/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,叫果不说吧,2023-7-8
蚂蚁集团遭重罚71.23亿元，_相互宝还还我钱吗？,BV1Uk4y1K7cv,蚂蚁被罚,https://www.bilibili.com/video/BV1Uk4y1K7cv/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,今天的世界又怎么了,2023-7-7
小蚂蚁慌报军情，看你怎么办，是不是得被罚,BV1Ta411N7T2,蚂蚁被罚,https://www.bilibili.com/video/BV1Ta411N7T2/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,潮流梦男装,2022-8-14
蚂蚁集团被罚71.23亿,BV19z4y1E7E5,蚂蚁被罚,https://www.bilibili.com/video/BV19z4y1E7E5/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,挚爱微笑,2023-7-7
迷你世界：我是蚂蚁，为了蚁族的存活偷粮食，被农民抓住罚去刨地.mp4,BV1zr4y1J7iS,蚂蚁被罚,https://www.bilibili.com/video/BV1zr4y1J7iS/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,汉堡迷你世界v,2022-4-22
蚂蚁集团被罚71.23亿，其真实背后始末!＃蚂蚁集团被罚＃互联网金融,BV1jM4y1j7FE,蚂蚁被罚,https://www.bilibili.com/video/BV1jM4y1j7FE/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=7&o=144,大兵观商业,2023-7-9
蚂蚁集团被罚71.23亿元，“相互宝”业务被关闭,BV1N8411D7Zp,蚂蚁被罚,https://www.bilibili.com/video/BV1N8411D7Zp/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,诺诺与诺拉,2023-7-8
蚂蚁集团发文回应被罚71.23亿：诚恳接受、坚决服从,BV1mk4y1K7kh,蚂蚁被罚,https://www.bilibili.com/video/BV1mk4y1K7kh/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,西部决策D视频,2023-7-7
蚂蚁集团被罚71.23亿,BV1Ug4y1c7Wk,蚂蚁被罚,https://www.bilibili.com/video/BV1Ug4y1c7Wk/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,中蓝设计,2023-7-7
蚂蚁被罚70亿,BV1eh4y1E7wF,蚂蚁被罚,https://www.bilibili.com/video/BV1eh4y1E7wF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,小子然w,2023-7-8
蚂蚁集团被罚71.23亿元，股价却涨8%，原因竟是这样！,BV1du411L7sv,蚂蚁被罚,https://www.bilibili.com/video/BV1du411L7sv/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,刘港澳17637812426,2023-7-8
剧版和Q版羡羡挨罚蚂蚁窝片段对比,BV1Jv411C7xE,蚂蚁被罚,https://www.bilibili.com/video/BV1Jv411C7xE/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,吟冬初雪firstsnow,2020-9-6
蚂蚁集团被罚71.23亿,BV1Em4y1n7YM,蚂蚁被罚,https://www.bilibili.com/video/BV1Em4y1n7YM/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,小艺说房,2023-7-7
网商银行被罚2236.5万！蚂蚁金服屡遭整顿，会影响支付宝理财吗？,BV1LT4y1X7SH,蚂蚁被罚,https://www.bilibili.com/video/BV1LT4y1X7SH/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,小马读财,2022-2-9
[信息差] 7月8日 今日富人圈 央视重磅&quot;罚单&quot; 蚂蚁集团被罚超71亿,BV1f8411S7kq,蚂蚁被罚,https://www.bilibili.com/video/BV1f8411S7kq/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,风家三郎,2023-7-8
美股普跌中概股大涨超3%！A股北交所两融测试！央行新规蚂蚁被罚,BV1UP411C7F1,蚂蚁被罚,https://www.bilibili.com/video/BV1UP411C7F1/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,股帮,2023-7-8
重磅：重罚超71亿！蚂蚁集团和腾讯分别被罚款超71亿和近30亿！,BV1fX4y1Y7Qu,蚂蚁被罚,https://www.bilibili.com/video/BV1fX4y1Y7Qu/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,子牙观天下-中国龙-3,2023-7-7
腾讯集团被罚近30亿元！财付通遭遇重罚超24亿元！,BV1UN411m7ER,蚂蚁被罚,https://www.bilibili.com/video/BV1UN411m7ER/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,369娱说,2023-7-7
【湾区时评】08072023:安倍遇刺一周年祭奠，现场又出事了?蚂蚁集团被罚71.23亿!为啥被罚?洪都拉斯拟与中国商讨巨额铁路项目?,BV1k14y1o7Wn,蚂蚁被罚,https://www.bilibili.com/video/BV1k14y1o7Wn/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,香港高Sir-高松杰,2023-7-9
中国将终止蚂蚁集团的监管改革，蚂蚁集团被罚款 71.23 亿元，哪些信息值得关注？,BV1gW4y1f7Nx,蚂蚁被罚,https://www.bilibili.com/video/BV1gW4y1f7Nx/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,蒙面先生,2023-7-8
人民网最新报道，蚂蚁集团被罚72亿，,BV1Au411j7VA,蚂蚁被罚,https://www.bilibili.com/video/BV1Au411j7VA/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,看看沸羊羊怎么做,2023-7-7
蚂蚁因为搬第二颗的时候被误认为消极怠工被罚了一个月的口粮,BV1SG4y1e7ed,蚂蚁被罚,https://www.bilibili.com/video/BV1SG4y1e7ed/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=8&o=168,如果我说_,2022-7-31
马云两次被罚254亿，苦尽甘来？,BV1XP411C7yF,蚂蚁被罚,https://www.bilibili.com/video/BV1XP411C7yF/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,小哥投资,2023-7-8
百亿罚单！蚂蚁和企鹅怎么了！,BV1qM4y1j7EM,蚂蚁被罚,https://www.bilibili.com/video/BV1qM4y1j7EM/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,李路军-弘晟创业,2023-7-8
重磅重罚：蚂蚁集团和腾讯金融违法分别被罚款超71亿和近30亿！,BV1fX4y1H75T,蚂蚁被罚,https://www.bilibili.com/video/BV1fX4y1H75T/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,子牙观世界--中国龙--,2023-7-7
蚂蚁集团缴“71亿人民币”罚款解除监管，马云模式又被启用了吗？,BV1xP411C7si,蚂蚁被罚,https://www.bilibili.com/video/BV1xP411C7si/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,李玟COCO永远的神,2023-7-7
蚂蚁集团及旗下机构被处罚71.23亿元,BV18W4y1f7oU,蚂蚁被罚,https://www.bilibili.com/video/BV18W4y1f7oU/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,牛市观察,2023-7-8
蚂蚁集团被罚款71.23亿元，被要求关停“相互宝”。支付宝、财付通，分别被罚没超30亿和近30亿。,BV1tk4y1P7gS,蚂蚁被罚,https://www.bilibili.com/video/BV1tk4y1P7gS/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,魔妹吖,2023-7-9
腾讯、蚂蚁集团遭受重罚，开启“百亿补贴”,BV1m8411S7z7,蚂蚁被罚,https://www.bilibili.com/video/BV1m8411S7z7/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,全息视界,2023-7-8
腾讯财付通被罚近30亿,BV1Qm4y177wU,蚂蚁被罚,https://www.bilibili.com/video/BV1Qm4y177wU/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=9&o=192,网红店打造,2023-7-8
30-魏无羡罚跪玩蚂蚁、气跑蓝忘机,BV1at411J73n,蚂蚁被罚,https://www.bilibili.com/video/BV1at411J73n/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,小楼一夜听春雨2012,2019-7-22
蚂蚁集团被罚款71.23亿元,BV1iX4y1e7Te,蚂蚁被罚,https://www.bilibili.com/video/BV1iX4y1e7Te/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,今天的世界又怎么了,2023-7-7
蚂蚁集团及旗下机构被罚71.23亿元,BV15N411U7QK,蚂蚁被罚,https://www.bilibili.com/video/BV15N411U7QK/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,刘杨财税课堂,2023-7-10
支付宝被罚71亿元，蚂蚁到底为啥被罚？这些年马云都干了些啥,BV1ek4y1K7hQ,蚂蚁被罚,https://www.bilibili.com/video/BV1ek4y1K7hQ/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,学法不碰壁,2023-7-8
蚂蚁被罚71.23亿,BV1tm4y1n7mT,蚂蚁被罚,https://www.bilibili.com/video/BV1tm4y1n7mT/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,派代说,2023-7-8
蚂蚁集团被罚71.23亿元,BV1Hm4y1n7ts,蚂蚁被罚,https://www.bilibili.com/video/BV1Hm4y1n7ts/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,华商报,2023-7-7
耶伦访华与蚂蚁被罚（一）,BV16s4y167Vz,蚂蚁被罚,https://www.bilibili.com/video/BV16s4y167Vz/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,讯前沿,2023-7-9
蚂蚁集团被 #罚款 71.23亿元,BV1kj411Z77s,蚂蚁被罚,https://www.bilibili.com/video/BV1kj411Z77s/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,金融魔术师,2023-7-10
因征信、反洗钱等多项违规，网商银行被罚逾2000万元！,BV1j34y117a7,蚂蚁被罚,https://www.bilibili.com/video/BV1j34y117a7/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,腾讯自选股财经,2022-2-8
耶伦访华与蚂蚁被罚（三）,BV1sW4y1f7dJ,蚂蚁被罚,https://www.bilibili.com/video/BV1sW4y1f7dJ/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=10&o=216,讯前沿,2023-7-9
蚂蚁集团被罚款71.23亿元！,BV1Ms4y1r7vh,蚂蚁被罚,https://www.bilibili.com/video/BV1Ms4y1r7vh/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,幸运星小天使,2023-7-7
腾讯蚂蚁领百亿罚单,BV1Hj411Z7oa,蚂蚁被罚,https://www.bilibili.com/video/BV1Hj411Z7oa/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,在路上29920225,2023-7-8
蚂蚁集团回应被处罚,BV1dm4y177N3,蚂蚁被罚,https://www.bilibili.com/video/BV1dm4y177N3/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,我该减肥了肉太多,2023-7-7
耶伦访华与蚂蚁被罚（二）,BV1eP411C7To,蚂蚁被罚,https://www.bilibili.com/video/BV1eP411C7To/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,讯前沿,2023-7-9
蚂蚁基金被罚7368万,BV1UV4y187NW,蚂蚁被罚,https://www.bilibili.com/video/BV1UV4y187NW/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,观察世界A,2023-7-8
魏婴被罚跪，蓝湛以为他真心悔过，谁知他竟和蚂蚁玩上了,BV1cE411q7P9,蚂蚁被罚,https://www.bilibili.com/video/BV1cE411q7P9/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,青萝萤萤,2019-11-7
打架罚跪玩蚂蚁,BV1oc411p7VN,蚂蚁被罚,https://www.bilibili.com/video/BV1oc411p7VN/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=11&o=240,是肖妲己啊,2023-4-5
蚂蚁集团被罚没巨款，涉及支付宝“相互宝”。,BV1Qm4y177SP,蚂蚁被罚,https://www.bilibili.com/video/BV1Qm4y177SP/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,上海宁在上海,2023-7-7
蚂蚁集团被开史上最大罚单：高达71.23亿元！,BV1cF411Q7EQ,蚂蚁被罚,https://www.bilibili.com/video/BV1cF411Q7EQ/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,现代物流报,2023-7-14
蚂蚁集团及旗下机构被罚款71.23亿元,BV1eV4y187Kh,蚂蚁被罚,https://www.bilibili.com/video/BV1eV4y187Kh/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,李玟COCO永远的神,2023-7-7
蚂蚁集团及旗下机构被罚款71.23亿元：“相互宝”被要求关停,BV1TV411u79C,蚂蚁被罚,https://www.bilibili.com/video/BV1TV411u79C/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,西部决策D视频,2023-7-7
蚂蚁集团被罚没超70亿，腾讯财付通30亿，意味着什么？,BV1i94y1q7pk,蚂蚁被罚,https://www.bilibili.com/video/BV1i94y1q7pk/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,雷达财经,2023-7-9
7月7日，蚂蚁金服支付宝腾讯财富通，双双不老实违规被重罚！#蚂蚁集团被罚款#支付宝被罚#中国人民银行出手#金融#违规变道,BV1xX4y1e7nT,蚂蚁被罚,https://www.bilibili.com/video/BV1xX4y1e7nT/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,人文川北,2023-7-8
蚂蚁集团遭监管重罚 IPO计划搁浅！,BV1Em4y1n758,蚂蚁被罚,https://www.bilibili.com/video/BV1Em4y1n758/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,我让生活谢了顶,2023-7-8
蚂蚁集团遭罚71.23亿，积极加强合规治理,BV1m94y1q78S,蚂蚁被罚,https://www.bilibili.com/video/BV1m94y1q78S/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,人貌天虚,2023-7-10
蚂蚁集团收71.23亿元罚单  “相互宝”被点名,BV1NX4y1e7UK,蚂蚁被罚,https://www.bilibili.com/video/BV1NX4y1e7UK/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,深圳卫视直新闻,2023-7-9
【今日看点】蚂蚁集团被罚款71.23亿元,BV1eX4y1H7Wx,蚂蚁被罚,https://www.bilibili.com/video/BV1eX4y1H7Wx/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=12&o=264,爱国的木兰,2023-7-8
【瞎玩摆弄】【136期】MEZCO  蚂蚁 剧罚  惩罚者,BV1RJ411T7CM,蚂蚁被罚,https://www.bilibili.com/video/BV1RJ411T7CM/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=13&o=288,大叔自留地,2019-9-27
魏无羡为师姐大打出手被罚，蓝湛本以为他诚心悔过，没想到他竟然在逗蚂蚁,BV1Rf4y1s7k1,蚂蚁被罚,https://www.bilibili.com/video/BV1Rf4y1s7k1/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=13&o=288,一包辣条的秘密,2021-3-17
蚂蚁集团被罚71.23亿元  相互宝被关停！ &quot;  &quot;支付宝,BV1zW4y1f7GS,蚂蚁被罚,https://www.bilibili.com/video/BV1zW4y1f7GS/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=13&o=288,萌Heart,2023-7-8
证监会：对蚂蚁集团及旗下机构处以罚款（含没收违法所得）71.23亿元,BV1ia4y1F7GN,蚂蚁被罚,https://www.bilibili.com/video/BV1ia4y1F7GN/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=13&o=288,中新视频,2023-7-7
【忘羡】羡羡罚跪玩蚂蚁蓝二哥哥以为他在哭,BV1rt411g7TW,蚂蚁被罚,https://www.bilibili.com/video/BV1rt411g7TW/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=13&o=288,嗷嗷嗷wu,2019-7-17
蚂蚁集团被罚71.23亿元,BV1wP411y7LM,蚂蚁被罚,https://www.bilibili.com/video/BV1wP411y7LM/,https://search.bilibili.com/all?keyword=蚂蚁被罚&page=13&o=288,泷龙视频科普,2023-7-8
